,Variable Name,,,,,,,Hexa Address in PLC,Adress + 500 Hexa,Adress + 500    Decimal,,
,MA_G08_HE4,TOR,17,1,12,1,0,B 314,1992,6546,,
,MA_G09_H2,TOR,17,1,13,1,0,B 315,1993,6547,,
,MA_G09_D2,TOR,17,1,14,1,0,B 316,1994,6548,,
,MA_G0A_H2,TOR,17,1,15,1,0,B 317,1995,6549,,
,MA_G0A_D2,TOR,17,2,0,1,0,B 320,1996,6550,,
,MA_G0B_H2,TOR,17,2,1,1,0,B 321,1997,6551,,
,MA_G0B_D2,TOR,17,2,2,1,0,B 322,1998,6552,,
,MA_G0C_H2,TOR,17,2,3,1,0,B 323,1999,6553,,
,MA_G0C_D2,TOR,17,2,4,1,0,B 324,2000,8192,,
,MA_G0D_H2,TOR,17,2,5,1,0,B 325,2001,8193,,
,MA_G0D_D2,TOR,17,2,6,1,0,B 326,2002,8194,,
,MA_G0E,TOR,17,2,7,1,0,B 327,2003,8195,,
,MA_G0F,TOR,17,2,8,1,0,B 330,2004,8196,,
,MA_G10,TOR,17,2,9,1,0,B 331,2005,8197,,
,MA_G11,TOR,17,2,10,1,0,B 332,2006,8198,,
,MA_G12,TOR,17,2,11,1,0,B 333,2007,8199,,
,MA_G13,TOR,17,2,12,1,0,B 334,2008,8200,,
,MA_G14,TOR,17,2,13,1,0,B 335,2009,8201,,
,MA_G15,TOR,17,2,14,1,0,B 336,2010,8208,,
,MA_G16,TOR,17,2,15,1,0,B 337,2011,8209,,
,MA_G17,TOR,17,3,0,1,0,B 340,2012,8210,,
,MA_G18,TOR,17,3,1,1,0,B 341,2013,8211,,
,MA_G19,TOR,17,3,2,1,0,B 342,2014,8212,,
,MA_G1A,TOR,17,3,3,1,0,B 343,2015,8213,,
,MA_G1B,TOR,17,3,4,1,0,B 344,2016,8214,,
,MA_VEILLE,TOR,17,3,5,1,0,B 345,2017,8215,,
,MA_N2,TOR,17,3,6,1,0,B 346,2018,8216,,
,MA_COUPSEC,TOR,17,3,7,1,0,B 347,2019,8217,,
,Libre,,,,,,,B 350,2020,8224,,
,FINI,TOR,17,3,9,1,0,B 351,2021,8225,,
